instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,datetime,sin_hour,cos_hour,sin_month,cos_month
6773,2011-10-14,4,0,10,18,0,5,1,1,0.54,0.5152,0.39,0.2836,423,2011-10-14,-0.979084087682323,0.2034560130526333,-0.5406408174555976,0.8412535328311812
6778,2011-10-14,4,0,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,95,2011-10-14,-2.4492935982947064e-16,1.0,-0.5406408174555976,0.8412535328311812
6775,2011-10-14,4,0,10,20,0,5,1,1,0.52,0.5,0.42,0.194,196,2011-10-14,-0.730835964278124,0.6825531432186542,-0.5406408174555976,0.8412535328311812
6776,2011-10-14,4,0,10,21,0,5,1,1,0.5,0.4848,0.45,0.194,178,2011-10-14,-0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6777,2011-10-14,4,0,10,22,0,5,1,1,0.46,0.4545,0.59,0.2239,143,2011-10-14,-0.2697967711570252,0.962917287347799,-0.5406408174555976,0.8412535328311812
6768,2011-10-14,4,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,132,2011-10-14,-0.39840108984624156,-0.9172113015054529,-0.5406408174555976,0.8412535328311812
6774,2011-10-14,4,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,248,2011-10-14,-0.8878852184023756,0.4600650377311516,-0.5406408174555976,0.8412535328311812
6767,2011-10-14,4,0,10,12,0,5,1,3,0.52,0.5,0.88,0.1642,75,2011-10-14,-0.1361666490962464,-0.9906859460363308,-0.5406408174555976,0.8412535328311812
6765,2011-10-14,4,0,10,10,0,5,1,3,0.54,0.5152,0.88,0.3582,125,2011-10-14,0.3984010898462414,-0.917211301505453,-0.5406408174555976,0.8412535328311812
6766,2011-10-14,4,0,10,11,0,5,1,3,0.52,0.5,0.88,0.1642,87,2011-10-14,0.1361666490962471,-0.9906859460363306,-0.5406408174555976,0.8412535328311812
6764,2011-10-14,4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,180,2011-10-14,0.631087944326053,-0.7757112907044197,-0.5406408174555976,0.8412535328311812
6763,2011-10-14,4,0,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,209,2011-10-14,0.8169698930104421,-0.5766803221148671,-0.5406408174555976,0.8412535328311812
6762,2011-10-14,4,0,10,7,0,5,1,3,0.56,0.5303,0.88,0.194,147,2011-10-14,0.9422609221188205,-0.33487961217098616,-0.5406408174555976,0.8412535328311812
6761,2011-10-14,4,0,10,6,0,5,1,3,0.56,0.5303,0.88,0.194,94,2011-10-14,0.9976687691905392,-0.06824241336467088,-0.5406408174555976,0.8412535328311812
6760,2011-10-14,4,0,10,5,0,5,1,2,0.56,0.5303,0.94,0.1642,17,2011-10-14,0.9790840876823229,0.20345601305263375,-0.5406408174555976,0.8412535328311812
6759,2011-10-14,4,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,8,2011-10-14,0.8878852184023752,0.4600650377311522,-0.5406408174555976,0.8412535328311812
6758,2011-10-14,4,0,10,3,0,5,1,1,0.56,0.5303,0.94,0.1343,7,2011-10-14,0.730835964278124,0.6825531432186541,-0.5406408174555976,0.8412535328311812
6757,2011-10-14,4,0,10,2,0,5,1,1,0.56,0.5303,0.94,0.1642,6,2011-10-14,0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6756,2011-10-14,4,0,10,1,0,5,1,1,0.58,0.5455,0.94,0.1343,24,2011-10-14,0.2697967711570243,0.9629172873477994,-0.5406408174555976,0.8412535328311812
6755,2011-10-14,4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,39,2011-10-14,0.0,1.0,-0.5406408174555976,0.8412535328311812
6793,2011-10-15,4,0,10,14,0,6,0,1,0.6,0.6212,0.33,0.4627,472,2011-10-15,-0.6310879443260528,-0.7757112907044198,-0.5406408174555976,0.8412535328311812
6794,2011-10-15,4,0,10,15,0,6,0,1,0.62,0.6212,0.31,0.4925,377,2011-10-15,-0.816969893010442,-0.5766803221148672,-0.5406408174555976,0.8412535328311812
6795,2011-10-15,4,0,10,16,0,6,0,1,0.62,0.6212,0.29,0.3881,443,2011-10-15,-0.9422609221188204,-0.3348796121709864,-0.5406408174555976,0.8412535328311812
6796,2011-10-15,4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,441,2011-10-15,-0.9976687691905393,-0.06824241336467046,-0.5406408174555976,0.8412535328311812
6797,2011-10-15,4,0,10,18,0,6,0,1,0.54,0.5152,0.39,0.194,372,2011-10-15,-0.979084087682323,0.2034560130526333,-0.5406408174555976,0.8412535328311812
6802,2011-10-15,4,0,10,23,0,6,0,1,0.48,0.4697,0.41,0.1642,135,2011-10-15,-2.4492935982947064e-16,1.0,-0.5406408174555976,0.8412535328311812
6799,2011-10-15,4,0,10,20,0,6,0,1,0.5,0.4848,0.48,0.1343,179,2011-10-15,-0.730835964278124,0.6825531432186542,-0.5406408174555976,0.8412535328311812
6800,2011-10-15,4,0,10,21,0,6,0,1,0.5,0.4848,0.42,0.2239,168,2011-10-15,-0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6801,2011-10-15,4,0,10,22,0,6,0,1,0.5,0.4848,0.36,0.1343,166,2011-10-15,-0.2697967711570252,0.962917287347799,-0.5406408174555976,0.8412535328311812
6792,2011-10-15,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,394,2011-10-15,-0.39840108984624156,-0.9172113015054529,-0.5406408174555976,0.8412535328311812
6798,2011-10-15,4,0,10,19,0,6,0,1,0.5,0.4848,0.51,0.1343,238,2011-10-15,-0.8878852184023756,0.4600650377311516,-0.5406408174555976,0.8412535328311812
6791,2011-10-15,4,0,10,12,0,6,0,1,0.58,0.5455,0.35,0.5522,456,2011-10-15,-0.1361666490962464,-0.9906859460363308,-0.5406408174555976,0.8412535328311812
6790,2011-10-15,4,0,10,11,0,6,0,1,0.56,0.5303,0.4,0.3881,374,2011-10-15,0.1361666490962471,-0.9906859460363306,-0.5406408174555976,0.8412535328311812
6789,2011-10-15,4,0,10,10,0,6,0,1,0.54,0.5152,0.45,0.4478,322,2011-10-15,0.3984010898462414,-0.917211301505453,-0.5406408174555976,0.8412535328311812
6780,2011-10-15,4,0,10,1,0,6,0,1,0.46,0.4545,0.55,0.2537,73,2011-10-15,0.2697967711570243,0.9629172873477994,-0.5406408174555976,0.8412535328311812
6781,2011-10-15,4,0,10,2,0,6,0,1,0.46,0.4545,0.59,0.194,56,2011-10-15,0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6782,2011-10-15,4,0,10,3,0,6,0,1,0.44,0.4394,0.62,0.194,23,2011-10-15,0.730835964278124,0.6825531432186541,-0.5406408174555976,0.8412535328311812
6783,2011-10-15,4,0,10,4,0,6,0,1,0.42,0.4242,0.67,0.1343,6,2011-10-15,0.8878852184023752,0.4600650377311522,-0.5406408174555976,0.8412535328311812
6779,2011-10-15,4,0,10,0,0,6,0,1,0.46,0.4545,0.55,0.1045,106,2011-10-15,0.0,1.0,-0.5406408174555976,0.8412535328311812
6785,2011-10-15,4,0,10,6,0,6,0,1,0.4,0.4091,0.71,0.0,20,2011-10-15,0.9976687691905392,-0.06824241336467088,-0.5406408174555976,0.8412535328311812
6786,2011-10-15,4,0,10,7,0,6,0,1,0.4,0.4091,0.76,0.1045,57,2011-10-15,0.9422609221188205,-0.33487961217098616,-0.5406408174555976,0.8412535328311812
6787,2011-10-15,4,0,10,8,0,6,0,1,0.46,0.4545,0.59,0.2836,125,2011-10-15,0.8169698930104421,-0.5766803221148671,-0.5406408174555976,0.8412535328311812
6788,2011-10-15,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985,207,2011-10-15,0.631087944326053,-0.7757112907044197,-0.5406408174555976,0.8412535328311812
6784,2011-10-15,4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,7,2011-10-15,0.9790840876823229,0.20345601305263375,-0.5406408174555976,0.8412535328311812
6816,2011-10-16,4,0,10,13,0,0,0,1,0.6,0.6212,0.35,0.2985,438,2011-10-16,-0.39840108984624156,-0.9172113015054529,-0.5406408174555976,0.8412535328311812
6825,2011-10-16,4,0,10,22,0,0,0,1,0.56,0.5303,0.49,0.4179,130,2011-10-16,-0.2697967711570252,0.962917287347799,-0.5406408174555976,0.8412535328311812
6824,2011-10-16,4,0,10,21,0,0,0,1,0.54,0.5152,0.52,0.3881,102,2011-10-16,-0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6823,2011-10-16,4,0,10,20,0,0,0,1,0.54,0.5152,0.52,0.4627,178,2011-10-16,-0.730835964278124,0.6825531432186542,-0.5406408174555976,0.8412535328311812
6822,2011-10-16,4,0,10,19,0,0,0,1,0.54,0.5152,0.52,0.3881,233,2011-10-16,-0.8878852184023756,0.4600650377311516,-0.5406408174555976,0.8412535328311812
6821,2011-10-16,4,0,10,18,0,0,0,1,0.56,0.5303,0.49,0.4478,328,2011-10-16,-0.979084087682323,0.2034560130526333,-0.5406408174555976,0.8412535328311812
6820,2011-10-16,4,0,10,17,0,0,0,1,0.58,0.5455,0.49,0.4627,405,2011-10-16,-0.9976687691905393,-0.06824241336467046,-0.5406408174555976,0.8412535328311812
6819,2011-10-16,4,0,10,16,0,0,0,1,0.6,0.6212,0.46,0.3881,466,2011-10-16,-0.9422609221188204,-0.3348796121709864,-0.5406408174555976,0.8412535328311812
6818,2011-10-16,4,0,10,15,0,0,0,1,0.62,0.6212,0.35,0.3881,412,2011-10-16,-0.816969893010442,-0.5766803221148672,-0.5406408174555976,0.8412535328311812
6817,2011-10-16,4,0,10,14,0,0,0,1,0.6,0.6212,0.4,0.2985,462,2011-10-16,-0.6310879443260528,-0.7757112907044198,-0.5406408174555976,0.8412535328311812
6815,2011-10-16,4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,444,2011-10-16,-0.1361666490962464,-0.9906859460363308,-0.5406408174555976,0.8412535328311812
6826,2011-10-16,4,0,10,23,0,0,0,1,0.56,0.5303,0.52,0.4179,62,2011-10-16,-2.4492935982947064e-16,1.0,-0.5406408174555976,0.8412535328311812
6813,2011-10-16,4,0,10,10,0,0,0,1,0.54,0.5152,0.45,0.2537,347,2011-10-16,0.3984010898462414,-0.917211301505453,-0.5406408174555976,0.8412535328311812
6814,2011-10-16,4,0,10,11,0,0,0,1,0.56,0.5303,0.35,0.2836,377,2011-10-16,0.1361666490962471,-0.9906859460363306,-0.5406408174555976,0.8412535328311812
6804,2011-10-16,4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,77,2011-10-16,0.2697967711570243,0.9629172873477994,-0.5406408174555976,0.8412535328311812
6805,2011-10-16,4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,65,2011-10-16,0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6806,2011-10-16,4,0,10,3,0,0,0,1,0.42,0.4242,0.54,0.1343,42,2011-10-16,0.730835964278124,0.6825531432186541,-0.5406408174555976,0.8412535328311812
6807,2011-10-16,4,0,10,4,0,0,0,1,0.42,0.4242,0.54,0.194,12,2011-10-16,0.8878852184023752,0.4600650377311522,-0.5406408174555976,0.8412535328311812
6803,2011-10-16,4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,107,2011-10-16,0.0,1.0,-0.5406408174555976,0.8412535328311812
6809,2011-10-16,4,0,10,6,0,0,0,1,0.38,0.3939,0.66,0.1642,10,2011-10-16,0.9976687691905392,-0.06824241336467088,-0.5406408174555976,0.8412535328311812
6810,2011-10-16,4,0,10,7,0,0,0,1,0.4,0.4091,0.62,0.1343,48,2011-10-16,0.9422609221188205,-0.33487961217098616,-0.5406408174555976,0.8412535328311812
6811,2011-10-16,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.194,99,2011-10-16,0.8169698930104421,-0.5766803221148671,-0.5406408174555976,0.8412535328311812
6812,2011-10-16,4,0,10,9,0,0,0,1,0.5,0.4848,0.45,0.2239,190,2011-10-16,0.631087944326053,-0.7757112907044197,-0.5406408174555976,0.8412535328311812
6808,2011-10-16,4,0,10,5,0,0,0,1,0.42,0.4242,0.54,0.1642,7,2011-10-16,0.9790840876823229,0.20345601305263375,-0.5406408174555976,0.8412535328311812
6840,2011-10-17,4,0,10,13,0,1,1,1,0.56,0.5303,0.46,0.0896,205,2011-10-17,-0.39840108984624156,-0.9172113015054529,-0.5406408174555976,0.8412535328311812
6841,2011-10-17,4,0,10,14,0,1,1,1,0.58,0.5455,0.49,0.194,166,2011-10-17,-0.6310879443260528,-0.7757112907044198,-0.5406408174555976,0.8412535328311812
6842,2011-10-17,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.2537,208,2011-10-17,-0.816969893010442,-0.5766803221148672,-0.5406408174555976,0.8412535328311812
6843,2011-10-17,4,0,10,16,0,1,1,1,0.58,0.5455,0.56,0.2537,302,2011-10-17,-0.9422609221188204,-0.3348796121709864,-0.5406408174555976,0.8412535328311812
6844,2011-10-17,4,0,10,17,0,1,1,1,0.56,0.5303,0.64,0.1343,620,2011-10-17,-0.9976687691905393,-0.06824241336467046,-0.5406408174555976,0.8412535328311812
6846,2011-10-17,4,0,10,19,0,1,1,1,0.54,0.5152,0.68,0.1045,333,2011-10-17,-0.8878852184023756,0.4600650377311516,-0.5406408174555976,0.8412535328311812
6847,2011-10-17,4,0,10,20,0,1,1,1,0.52,0.5,0.77,0.1045,229,2011-10-17,-0.730835964278124,0.6825531432186542,-0.5406408174555976,0.8412535328311812
6848,2011-10-17,4,0,10,21,0,1,1,1,0.5,0.4848,0.77,0.1045,177,2011-10-17,-0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6849,2011-10-17,4,0,10,22,0,1,1,1,0.5,0.4848,0.77,0.0,104,2011-10-17,-0.2697967711570252,0.962917287347799,-0.5406408174555976,0.8412535328311812
6839,2011-10-17,4,0,10,12,0,1,1,1,0.56,0.5303,0.4,0.0896,205,2011-10-17,-0.1361666490962464,-0.9906859460363308,-0.5406408174555976,0.8412535328311812
6845,2011-10-17,4,0,10,18,0,1,1,1,0.56,0.5303,0.6,0.0,518,2011-10-17,-0.979084087682323,0.2034560130526333,-0.5406408174555976,0.8412535328311812
6850,2011-10-17,4,0,10,23,0,1,1,2,0.48,0.4697,0.88,0.0,62,2011-10-17,-2.4492935982947064e-16,1.0,-0.5406408174555976,0.8412535328311812
6838,2011-10-17,4,0,10,11,0,1,1,1,0.56,0.5303,0.43,0.0,166,2011-10-17,0.1361666490962471,-0.9906859460363306,-0.5406408174555976,0.8412535328311812
6836,2011-10-17,4,0,10,9,0,1,1,2,0.5,0.4848,0.45,0.2836,206,2011-10-17,0.631087944326053,-0.7757112907044197,-0.5406408174555976,0.8412535328311812
6827,2011-10-17,4,0,10,0,0,1,1,1,0.54,0.5152,0.56,0.3284,37,2011-10-17,0.0,1.0,-0.5406408174555976,0.8412535328311812
6828,2011-10-17,4,0,10,1,0,1,1,1,0.56,0.5303,0.54,0.3881,17,2011-10-17,0.2697967711570243,0.9629172873477994,-0.5406408174555976,0.8412535328311812
6829,2011-10-17,4,0,10,2,0,1,1,1,0.56,0.5303,0.54,0.3881,7,2011-10-17,0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6830,2011-10-17,4,0,10,3,0,1,1,1,0.56,0.5303,0.49,0.194,2,2011-10-17,0.730835964278124,0.6825531432186541,-0.5406408174555976,0.8412535328311812
6837,2011-10-17,4,0,10,10,0,1,1,1,0.52,0.5,0.45,0.1642,135,2011-10-17,0.3984010898462414,-0.917211301505453,-0.5406408174555976,0.8412535328311812
6832,2011-10-17,4,0,10,5,0,1,1,1,0.5,0.4848,0.63,0.2985,29,2011-10-17,0.9790840876823229,0.20345601305263375,-0.5406408174555976,0.8412535328311812
6833,2011-10-17,4,0,10,6,0,1,1,1,0.5,0.4848,0.55,0.2537,114,2011-10-17,0.9976687691905392,-0.06824241336467088,-0.5406408174555976,0.8412535328311812
6834,2011-10-17,4,0,10,7,0,1,1,2,0.5,0.4848,0.55,0.1642,309,2011-10-17,0.9422609221188205,-0.33487961217098616,-0.5406408174555976,0.8412535328311812
6835,2011-10-17,4,0,10,8,0,1,1,2,0.5,0.4848,0.51,0.2537,414,2011-10-17,0.8169698930104421,-0.5766803221148671,-0.5406408174555976,0.8412535328311812
6831,2011-10-17,4,0,10,4,0,1,1,1,0.52,0.5,0.59,0.1642,5,2011-10-17,0.8878852184023752,0.4600650377311522,-0.5406408174555976,0.8412535328311812
6864,2011-10-18,4,0,10,13,0,2,1,2,0.64,0.6212,0.38,0.194,219,2011-10-18,-0.39840108984624156,-0.9172113015054529,-0.5406408174555976,0.8412535328311812
6865,2011-10-18,4,0,10,14,0,2,1,2,0.62,0.6212,0.41,0.1642,169,2011-10-18,-0.6310879443260528,-0.7757112907044198,-0.5406408174555976,0.8412535328311812
6866,2011-10-18,4,0,10,15,0,2,1,1,0.62,0.6212,0.5,0.194,205,2011-10-18,-0.816969893010442,-0.5766803221148672,-0.5406408174555976,0.8412535328311812
6867,2011-10-18,4,0,10,16,0,2,1,1,0.62,0.6212,0.57,0.2537,304,2011-10-18,-0.9422609221188204,-0.3348796121709864,-0.5406408174555976,0.8412535328311812
6868,2011-10-18,4,0,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,625,2011-10-18,-0.9976687691905393,-0.06824241336467046,-0.5406408174555976,0.8412535328311812
6870,2011-10-18,4,0,10,19,0,2,1,1,0.56,0.5303,0.6,0.1045,317,2011-10-18,-0.8878852184023756,0.4600650377311516,-0.5406408174555976,0.8412535328311812
6871,2011-10-18,4,0,10,20,0,2,1,1,0.54,0.5152,0.64,0.1642,227,2011-10-18,-0.730835964278124,0.6825531432186542,-0.5406408174555976,0.8412535328311812
6872,2011-10-18,4,0,10,21,0,2,1,2,0.54,0.5152,0.68,0.1343,206,2011-10-18,-0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6863,2011-10-18,4,0,10,12,0,2,1,2,0.62,0.6212,0.43,0.0896,201,2011-10-18,-0.1361666490962464,-0.9906859460363308,-0.5406408174555976,0.8412535328311812
6874,2011-10-18,4,0,10,23,0,2,1,2,0.52,0.5,0.77,0.194,70,2011-10-18,-2.4492935982947064e-16,1.0,-0.5406408174555976,0.8412535328311812
6869,2011-10-18,4,0,10,18,0,2,1,1,0.56,0.5303,0.68,0.1045,570,2011-10-18,-0.979084087682323,0.2034560130526333,-0.5406408174555976,0.8412535328311812
6873,2011-10-18,4,0,10,22,0,2,1,2,0.52,0.5,0.77,0.1642,137,2011-10-18,-0.2697967711570252,0.962917287347799,-0.5406408174555976,0.8412535328311812
6862,2011-10-18,4,0,10,11,0,2,1,2,0.6,0.6212,0.49,0.1045,147,2011-10-18,0.1361666490962471,-0.9906859460363306,-0.5406408174555976,0.8412535328311812
6860,2011-10-18,4,0,10,9,0,2,1,2,0.52,0.5,0.77,0.0896,227,2011-10-18,0.631087944326053,-0.7757112907044197,-0.5406408174555976,0.8412535328311812
6859,2011-10-18,4,0,10,8,0,2,1,1,0.5,0.4848,0.77,0.0896,499,2011-10-18,0.8169698930104421,-0.5766803221148671,-0.5406408174555976,0.8412535328311812
6858,2011-10-18,4,0,10,7,0,2,1,1,0.46,0.4545,0.88,0.0896,341,2011-10-18,0.9422609221188205,-0.33487961217098616,-0.5406408174555976,0.8412535328311812
6857,2011-10-18,4,0,10,6,0,2,1,1,0.46,0.4545,0.82,0.0896,109,2011-10-18,0.9976687691905392,-0.06824241336467088,-0.5406408174555976,0.8412535328311812
6856,2011-10-18,4,0,10,5,0,2,1,2,0.46,0.4545,0.88,0.0,21,2011-10-18,0.9790840876823229,0.20345601305263375,-0.5406408174555976,0.8412535328311812
6855,2011-10-18,4,0,10,4,0,2,1,2,0.44,0.4394,0.94,0.1045,4,2011-10-18,0.8878852184023752,0.4600650377311522,-0.5406408174555976,0.8412535328311812
6854,2011-10-18,4,0,10,3,0,2,1,1,0.44,0.4394,0.94,0.0896,1,2011-10-18,0.730835964278124,0.6825531432186541,-0.5406408174555976,0.8412535328311812
6853,2011-10-18,4,0,10,2,0,2,1,1,0.44,0.4394,0.94,0.0896,5,2011-10-18,0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6852,2011-10-18,4,0,10,1,0,2,1,2,0.46,0.4545,0.88,0.0,11,2011-10-18,0.2697967711570243,0.9629172873477994,-0.5406408174555976,0.8412535328311812
6851,2011-10-18,4,0,10,0,0,2,1,1,0.48,0.4697,0.82,0.0,31,2011-10-18,0.0,1.0,-0.5406408174555976,0.8412535328311812
6861,2011-10-18,4,0,10,10,0,2,1,2,0.56,0.5303,0.68,0.0,102,2011-10-18,0.3984010898462414,-0.917211301505453,-0.5406408174555976,0.8412535328311812
6888,2011-10-19,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.1642,97,2011-10-19,-0.6310879443260528,-0.7757112907044198,-0.5406408174555976,0.8412535328311812
6889,2011-10-19,4,0,10,15,0,3,1,3,0.54,0.5152,1.0,0.1343,120,2011-10-19,-0.816969893010442,-0.5766803221148672,-0.5406408174555976,0.8412535328311812
6890,2011-10-19,4,0,10,16,0,3,1,3,0.56,0.5303,0.94,0.1642,201,2011-10-19,-0.9422609221188204,-0.3348796121709864,-0.5406408174555976,0.8412535328311812
6891,2011-10-19,4,0,10,17,0,3,1,3,0.56,0.5303,0.94,0.1642,181,2011-10-19,-0.9976687691905393,-0.06824241336467046,-0.5406408174555976,0.8412535328311812
6887,2011-10-19,4,0,10,13,0,3,1,2,0.54,0.5152,0.94,0.2836,106,2011-10-19,-0.39840108984624156,-0.9172113015054529,-0.5406408174555976,0.8412535328311812
6893,2011-10-19,4,0,10,19,0,3,1,2,0.6,0.5455,0.88,0.1343,197,2011-10-19,-0.8878852184023756,0.4600650377311516,-0.5406408174555976,0.8412535328311812
6895,2011-10-19,4,0,10,21,0,3,1,2,0.58,0.5455,0.94,0.1343,85,2011-10-19,-0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6896,2011-10-19,4,0,10,22,0,3,1,2,0.58,0.5455,0.94,0.3582,107,2011-10-19,-0.2697967711570252,0.962917287347799,-0.5406408174555976,0.8412535328311812
6897,2011-10-19,4,0,10,23,0,3,1,2,0.58,0.5455,0.94,0.3582,69,2011-10-19,-2.4492935982947064e-16,1.0,-0.5406408174555976,0.8412535328311812
6892,2011-10-19,4,0,10,18,0,3,1,3,0.56,0.5303,1.0,0.1642,140,2011-10-19,-0.979084087682323,0.2034560130526333,-0.5406408174555976,0.8412535328311812
6886,2011-10-19,4,0,10,12,0,3,1,3,0.52,0.5,0.94,0.3284,130,2011-10-19,-0.1361666490962464,-0.9906859460363308,-0.5406408174555976,0.8412535328311812
6894,2011-10-19,4,0,10,20,0,3,1,3,0.6,0.5152,0.94,0.0896,145,2011-10-19,-0.730835964278124,0.6825531432186542,-0.5406408174555976,0.8412535328311812
6884,2011-10-19,4,0,10,10,0,3,1,3,0.52,0.5,0.88,0.4925,123,2011-10-19,0.3984010898462414,-0.917211301505453,-0.5406408174555976,0.8412535328311812
6883,2011-10-19,4,0,10,9,0,3,1,3,0.52,0.5,0.88,0.4925,202,2011-10-19,0.631087944326053,-0.7757112907044197,-0.5406408174555976,0.8412535328311812
6882,2011-10-19,4,0,10,8,0,3,1,3,0.54,0.5152,0.7,0.4925,210,2011-10-19,0.8169698930104421,-0.5766803221148671,-0.5406408174555976,0.8412535328311812
6881,2011-10-19,4,0,10,7,0,3,1,3,0.52,0.5,0.77,0.2537,68,2011-10-19,0.9422609221188205,-0.33487961217098616,-0.5406408174555976,0.8412535328311812
6880,2011-10-19,4,0,10,6,0,3,1,3,0.52,0.5,0.83,0.2537,31,2011-10-19,0.9976687691905392,-0.06824241336467088,-0.5406408174555976,0.8412535328311812
6879,2011-10-19,4,0,10,5,0,3,1,3,0.5,0.4848,1.0,0.1045,3,2011-10-19,0.9790840876823229,0.20345601305263375,-0.5406408174555976,0.8412535328311812
6878,2011-10-19,4,0,10,4,0,3,1,3,0.5,0.4848,0.94,0.194,3,2011-10-19,0.8878852184023752,0.4600650377311522,-0.5406408174555976,0.8412535328311812
6877,2011-10-19,4,0,10,2,0,3,1,2,0.52,0.5,0.77,0.194,7,2011-10-19,0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6876,2011-10-19,4,0,10,1,0,3,1,2,0.52,0.5,0.77,0.194,16,2011-10-19,0.2697967711570243,0.9629172873477994,-0.5406408174555976,0.8412535328311812
6875,2011-10-19,4,0,10,0,0,3,1,2,0.52,0.5,0.77,0.194,34,2011-10-19,0.0,1.0,-0.5406408174555976,0.8412535328311812
6885,2011-10-19,4,0,10,11,0,3,1,3,0.52,0.5,0.94,0.2537,149,2011-10-19,0.1361666490962471,-0.9906859460363306,-0.5406408174555976,0.8412535328311812
6912,2011-10-20,4,0,10,14,0,4,1,2,0.48,0.4697,0.48,0.5522,155,2011-10-20,-0.6310879443260528,-0.7757112907044198,-0.5406408174555976,0.8412535328311812
6913,2011-10-20,4,0,10,15,0,4,1,2,0.48,0.4697,0.51,0.4478,160,2011-10-20,-0.816969893010442,-0.5766803221148672,-0.5406408174555976,0.8412535328311812
6914,2011-10-20,4,0,10,16,0,4,1,2,0.48,0.4697,0.51,0.4478,234,2011-10-20,-0.9422609221188204,-0.3348796121709864,-0.5406408174555976,0.8412535328311812
6915,2011-10-20,4,0,10,17,0,4,1,2,0.48,0.4697,0.48,0.3881,494,2011-10-20,-0.9976687691905393,-0.06824241336467046,-0.5406408174555976,0.8412535328311812
6916,2011-10-20,4,0,10,18,0,4,1,2,0.46,0.4545,0.51,0.2985,469,2011-10-20,-0.979084087682323,0.2034560130526333,-0.5406408174555976,0.8412535328311812
6911,2011-10-20,4,0,10,13,0,4,1,1,0.5,0.4848,0.45,0.5821,164,2011-10-20,-0.39840108984624156,-0.9172113015054529,-0.5406408174555976,0.8412535328311812
6918,2011-10-20,4,0,10,20,0,4,1,2,0.46,0.4545,0.51,0.3284,241,2011-10-20,-0.730835964278124,0.6825531432186542,-0.5406408174555976,0.8412535328311812
6919,2011-10-20,4,0,10,21,0,4,1,1,0.44,0.4394,0.51,0.2985,165,2011-10-20,-0.5195839500354336,0.8544194045464886,-0.5406408174555976,0.8412535328311812
6920,2011-10-20,4,0,10,22,0,4,1,1,0.44,0.4394,0.51,0.3284,128,2011-10-20,-0.2697967711570252,0.962917287347799,-0.5406408174555976,0.8412535328311812
6921,2011-10-20,4,0,10,23,0,4,1,1,0.42,0.4242,0.58,0.2537,90,2011-10-20,-2.4492935982947064e-16,1.0,-0.5406408174555976,0.8412535328311812
6917,2011-10-20,4,0,10,19,0,4,1,1,0.46,0.4545,0.51,0.3582,298,2011-10-20,-0.8878852184023756,0.4600650377311516,-0.5406408174555976,0.8412535328311812
6910,2011-10-20,4,0,10,12,0,4,1,1,0.48,0.4697,0.48,0.5224,199,2011-10-20,-0.1361666490962464,-0.9906859460363308,-0.5406408174555976,0.8412535328311812
