instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,sin_hour,cos_hour,sin_month,cos_month
7171,2011-10-31,4,0,10,9,0,1,1,2,0.32,0.3182,0.76,0.1642,211,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001
7167,2011-10-31,4,0,10,5,0,1,1,1,0.22,0.2727,0.93,0.0,18,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001
7199,2011-11-01,4,0,11,13,0,2,1,1,0.48,0.4697,0.55,0.194,167,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7200,2011-11-01,4,0,11,14,0,2,1,1,0.5,0.4848,0.48,0.2537,150,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7201,2011-11-01,4,0,11,15,0,2,1,1,0.5,0.4848,0.45,0.1343,186,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7202,2011-11-01,4,0,11,16,0,2,1,1,0.48,0.4697,0.44,0.1642,298,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7203,2011-11-01,4,0,11,17,0,2,1,1,0.44,0.4394,0.54,0.1642,506,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7205,2011-11-01,4,0,11,19,0,2,1,1,0.42,0.4242,0.58,0.0896,313,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7206,2011-11-01,4,0,11,20,0,2,1,1,0.4,0.4091,0.71,0.0,209,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7207,2011-11-01,4,0,11,21,0,2,1,1,0.36,0.3788,0.81,0.0,127,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7208,2011-11-01,4,0,11,22,0,2,1,1,0.36,0.3788,0.81,0.0,96,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7198,2011-11-01,4,0,11,12,0,2,1,1,0.5,0.4848,0.48,0.0896,176,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7204,2011-11-01,4,0,11,18,0,2,1,1,0.42,0.4242,0.58,0.1045,460,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7209,2011-11-01,4,0,11,23,0,2,1,1,0.34,0.3636,0.87,0.0,72,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7197,2011-11-01,4,0,11,11,0,2,1,1,0.46,0.4545,0.63,0.1045,117,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7195,2011-11-01,4,0,11,9,0,2,1,1,0.4,0.4091,0.66,0.1642,222,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7196,2011-11-01,4,0,11,10,0,2,1,1,0.44,0.4394,0.62,0.1343,135,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7186,2011-11-01,4,0,11,0,0,2,1,2,0.36,0.3485,0.87,0.1642,21,0.0,1.0,-0.5000000000000004,0.8660254037844384
7187,2011-11-01,4,0,11,1,0,2,1,1,0.36,0.3485,0.81,0.1343,11,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7188,2011-11-01,4,0,11,2,0,2,1,2,0.36,0.3485,0.81,0.1642,4,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7189,2011-11-01,4,0,11,3,0,2,1,2,0.36,0.3485,0.81,0.1343,6,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7191,2011-11-01,4,0,11,5,0,2,1,1,0.32,0.3182,0.81,0.194,18,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7192,2011-11-01,4,0,11,6,0,2,1,1,0.32,0.3182,0.81,0.194,93,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7193,2011-11-01,4,0,11,7,0,2,1,1,0.34,0.3333,0.76,0.194,254,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7194,2011-11-01,4,0,11,8,0,2,1,1,0.36,0.3333,0.71,0.2537,419,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7190,2011-11-01,4,0,11,4,0,2,1,1,0.34,0.3182,0.81,0.2239,8,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7233,2011-11-02,4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,57,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7223,2011-11-02,4,0,11,13,0,3,1,1,0.48,0.4697,0.48,0.1642,161,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7224,2011-11-02,4,0,11,14,0,3,1,1,0.5,0.4848,0.45,0.1642,172,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7225,2011-11-02,4,0,11,15,0,3,1,1,0.48,0.4697,0.51,0.1642,187,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7226,2011-11-02,4,0,11,16,0,3,1,1,0.48,0.4697,0.51,0.1045,266,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7229,2011-11-02,4,0,11,19,0,3,1,1,0.4,0.4091,0.76,0.1343,282,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7228,2011-11-02,4,0,11,18,0,3,1,1,0.42,0.4242,0.71,0.1642,479,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7230,2011-11-02,4,0,11,20,0,3,1,1,0.4,0.4091,0.66,0.1343,182,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7231,2011-11-02,4,0,11,21,0,3,1,1,0.38,0.3939,0.71,0.1343,168,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7222,2011-11-02,4,0,11,12,0,3,1,1,0.46,0.4545,0.55,0.1642,189,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7227,2011-11-02,4,0,11,17,0,3,1,1,0.44,0.4394,0.62,0.194,553,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7232,2011-11-02,4,0,11,22,0,3,1,1,0.36,0.3485,0.71,0.1343,106,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7221,2011-11-02,4,0,11,11,0,3,1,1,0.42,0.4242,0.71,0.1343,144,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7219,2011-11-02,4,0,11,9,0,3,1,1,0.34,0.3636,0.87,0.0,228,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7210,2011-11-02,4,0,11,0,0,3,1,1,0.32,0.3485,0.87,0.0,19,0.0,1.0,-0.5000000000000004,0.8660254037844384
7211,2011-11-02,4,0,11,1,0,3,1,1,0.3,0.3333,0.87,0.0,10,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7212,2011-11-02,4,0,11,2,0,3,1,1,0.3,0.3333,0.87,0.0,2,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7213,2011-11-02,4,0,11,3,0,3,1,1,0.3,0.3333,0.75,0.0,2,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7220,2011-11-02,4,0,11,10,0,3,1,1,0.4,0.4091,0.71,0.0896,133,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7215,2011-11-02,4,0,11,5,0,3,1,1,0.3,0.3333,0.81,0.0,27,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7216,2011-11-02,4,0,11,6,0,3,1,1,0.3,0.3333,0.81,0.0,92,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7217,2011-11-02,4,0,11,7,0,3,1,1,0.3,0.3333,0.81,0.0,251,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7218,2011-11-02,4,0,11,8,0,3,1,1,0.32,0.3485,0.87,0.0,472,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7214,2011-11-02,4,0,11,4,0,3,1,1,0.3,0.3333,0.87,0.0,4,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7247,2011-11-03,4,0,11,13,0,4,1,2,0.52,0.5,0.48,0.2537,169,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7256,2011-11-03,4,0,11,22,0,4,1,1,0.4,0.4091,0.82,0.0,137,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7255,2011-11-03,4,0,11,21,0,4,1,1,0.4,0.4091,0.76,0.1343,144,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7254,2011-11-03,4,0,11,20,0,4,1,1,0.42,0.4242,0.71,0.1045,209,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7253,2011-11-03,4,0,11,19,0,4,1,1,0.44,0.4394,0.67,0.0896,252,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7252,2011-11-03,4,0,11,18,0,4,1,1,0.46,0.4545,0.63,0.1343,433,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7251,2011-11-03,4,0,11,17,0,4,1,1,0.48,0.4697,0.55,0.0896,498,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7250,2011-11-03,4,0,11,16,0,4,1,1,0.52,0.5,0.48,0.194,267,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7249,2011-11-03,4,0,11,15,0,4,1,1,0.52,0.5,0.52,0.1642,162,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7248,2011-11-03,4,0,11,14,0,4,1,1,0.52,0.5,0.52,0.1642,152,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7246,2011-11-03,4,0,11,12,0,4,1,1,0.5,0.4848,0.51,0.194,179,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7257,2011-11-03,4,0,11,23,0,4,1,1,0.4,0.4091,0.82,0.0896,95,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7244,2011-11-03,4,0,11,10,0,4,1,2,0.4,0.4091,0.76,0.194,110,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7234,2011-11-03,4,0,11,0,0,4,1,1,0.36,0.3636,0.76,0.0896,31,0.0,1.0,-0.5000000000000004,0.8660254037844384
7235,2011-11-03,4,0,11,1,0,4,1,1,0.34,0.3333,0.81,0.1343,15,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7236,2011-11-03,4,0,11,2,0,4,1,1,0.34,0.3333,0.76,0.1343,7,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7237,2011-11-03,4,0,11,3,0,4,1,1,0.34,0.3333,0.81,0.1343,5,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7238,2011-11-03,4,0,11,4,0,4,1,1,0.32,0.3333,0.81,0.0896,4,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7245,2011-11-03,4,0,11,11,0,4,1,1,0.44,0.4394,0.67,0.194,120,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7240,2011-11-03,4,0,11,6,0,4,1,1,0.34,0.3333,0.76,0.194,99,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7241,2011-11-03,4,0,11,7,0,4,1,2,0.32,0.3333,0.81,0.0896,292,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7242,2011-11-03,4,0,11,8,0,4,1,2,0.34,0.3485,0.81,0.0896,402,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7243,2011-11-03,4,0,11,9,0,4,1,2,0.36,0.3485,0.81,0.194,164,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7239,2011-11-03,4,0,11,5,0,4,1,1,0.32,0.3333,0.81,0.1343,28,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7271,2011-11-04,4,0,11,13,0,5,1,1,0.44,0.4394,0.51,0.4179,194,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7272,2011-11-04,4,0,11,14,0,5,1,1,0.44,0.4394,0.47,0.2985,201,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7273,2011-11-04,4,0,11,15,0,5,1,1,0.46,0.4545,0.44,0.3881,237,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7274,2011-11-04,4,0,11,16,0,5,1,1,0.46,0.4545,0.36,0.3881,290,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7275,2011-11-04,4,0,11,17,0,5,1,1,0.42,0.4242,0.38,0.3582,480,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7277,2011-11-04,4,0,11,19,0,5,1,1,0.4,0.4091,0.37,0.3582,196,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7278,2011-11-04,4,0,11,20,0,5,1,1,0.36,0.3333,0.43,0.2836,186,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7279,2011-11-04,4,0,11,21,0,5,1,1,0.34,0.3182,0.46,0.2537,123,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7280,2011-11-04,4,0,11,22,0,5,1,1,0.34,0.303,0.46,0.3284,115,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7270,2011-11-04,4,0,11,12,0,5,1,2,0.48,0.4697,0.55,0.4925,197,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7276,2011-11-04,4,0,11,18,0,5,1,1,0.42,0.4242,0.32,0.4627,374,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7281,2011-11-04,4,0,11,23,0,5,1,1,0.32,0.303,0.49,0.3284,89,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7269,2011-11-04,4,0,11,11,0,5,1,2,0.44,0.4394,0.67,0.4478,162,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7267,2011-11-04,4,0,11,9,0,5,1,2,0.42,0.4242,0.71,0.4627,254,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7266,2011-11-04,4,0,11,8,0,5,1,2,0.4,0.4091,0.87,0.3582,395,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7265,2011-11-04,4,0,11,7,0,5,1,2,0.4,0.4091,0.86,0.2239,245,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7264,2011-11-04,4,0,11,6,0,5,1,2,0.38,0.3939,0.87,0.0896,66,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7263,2011-11-04,4,0,11,5,0,5,1,2,0.38,0.3939,0.87,0.0,23,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7262,2011-11-04,4,0,11,4,0,5,1,2,0.38,0.3939,0.87,0.0896,7,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7261,2011-11-04,4,0,11,3,0,5,1,2,0.38,0.3939,0.87,0.1642,8,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7260,2011-11-04,4,0,11,2,0,5,1,2,0.4,0.4091,0.76,0.0,10,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7259,2011-11-04,4,0,11,1,0,5,1,2,0.4,0.4091,0.82,0.0,17,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7258,2011-11-04,4,0,11,0,0,5,1,2,0.4,0.4091,0.82,0.0,43,0.0,1.0,-0.5000000000000004,0.8660254037844384
7268,2011-11-04,4,0,11,10,0,5,1,2,0.42,0.4242,0.71,0.3284,134,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7296,2011-11-05,4,0,11,14,0,6,0,1,0.42,0.4242,0.35,0.1343,386,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7297,2011-11-05,4,0,11,15,0,6,0,1,0.4,0.4091,0.37,0.194,343,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7298,2011-11-05,4,0,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,335,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7299,2011-11-05,4,0,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,334,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7295,2011-11-05,4,0,11,13,0,6,0,1,0.4,0.4091,0.37,0.1045,355,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7301,2011-11-05,4,0,11,19,0,6,0,1,0.34,0.3636,0.53,0.0,204,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7302,2011-11-05,4,0,11,20,0,6,0,1,0.32,0.3485,0.66,0.0,165,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7303,2011-11-05,4,0,11,21,0,6,0,1,0.32,0.3485,0.66,0.0,118,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7304,2011-11-05,4,0,11,22,0,6,0,1,0.3,0.3333,0.65,0.0,82,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7300,2011-11-05,4,0,11,18,0,6,0,1,0.36,0.3636,0.5,0.0896,237,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7294,2011-11-05,4,0,11,12,0,6,0,1,0.36,0.3485,0.46,0.1642,372,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7305,2011-11-05,4,0,11,23,0,6,0,1,0.28,0.3182,0.7,0.0,85,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7292,2011-11-05,4,0,11,10,0,6,0,1,0.32,0.303,0.53,0.2537,227,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7282,2011-11-05,4,0,11,0,0,6,0,1,0.32,0.2879,0.45,0.3582,52,0.0,1.0,-0.5000000000000004,0.8660254037844384
7283,2011-11-05,4,0,11,1,0,6,0,1,0.32,0.303,0.45,0.2985,62,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7284,2011-11-05,4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,31,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7285,2011-11-05,4,0,11,3,0,6,0,1,0.3,0.2727,0.52,0.2985,8,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7286,2011-11-05,4,0,11,4,0,6,0,1,0.28,0.2576,0.56,0.3284,8,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7293,2011-11-05,4,0,11,11,0,6,0,1,0.36,0.3636,0.46,0.1045,238,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7288,2011-11-05,4,0,11,6,0,6,0,1,0.26,0.2424,0.6,0.2537,23,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7289,2011-11-05,4,0,11,7,0,6,0,1,0.26,0.2424,0.6,0.2836,34,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7290,2011-11-05,4,0,11,8,0,6,0,1,0.28,0.2576,0.56,0.3284,84,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7291,2011-11-05,4,0,11,9,0,6,0,1,0.3,0.2727,0.56,0.2985,141,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7287,2011-11-05,4,0,11,5,0,6,0,1,0.26,0.2273,0.6,0.3284,2,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7329,2011-11-06,4,0,11,23,0,0,0,1,0.34,0.3485,0.87,0.0896,50,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7328,2011-11-06,4,0,11,22,0,0,0,1,0.36,0.3788,0.87,0.0,45,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7327,2011-11-06,4,0,11,21,0,0,0,1,0.36,0.3636,0.81,0.0896,88,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7326,2011-11-06,4,0,11,20,0,0,0,1,0.36,0.3636,0.81,0.1045,116,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7325,2011-11-06,4,0,11,19,0,0,0,1,0.38,0.3939,0.76,0.194,151,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7324,2011-11-06,4,0,11,18,0,0,0,1,0.42,0.4242,0.71,0.1045,185,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7323,2011-11-06,4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,256,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7322,2011-11-06,4,0,11,16,0,0,0,1,0.46,0.4545,0.55,0.2239,347,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7320,2011-11-06,4,0,11,14,0,0,0,1,0.46,0.4545,0.55,0.194,320,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7319,2011-11-06,4,0,11,13,0,0,0,1,0.46,0.4545,0.51,0.1642,314,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7318,2011-11-06,4,0,11,12,0,0,0,1,0.44,0.4394,0.54,0.0,346,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7321,2011-11-06,4,0,11,15,0,0,0,1,0.48,0.4697,0.51,0.194,306,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7316,2011-11-06,4,0,11,10,0,0,0,1,0.36,0.3636,0.66,0.0896,262,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7317,2011-11-06,4,0,11,11,0,0,0,1,0.42,0.4242,0.58,0.0896,320,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7307,2011-11-06,4,0,11,1,0,0,0,1,0.26,0.303,0.81,0.0,115,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7308,2011-11-06,4,0,11,2,0,0,0,1,0.26,0.303,0.81,0.0,29,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7309,2011-11-06,4,0,11,3,0,0,0,1,0.24,0.2879,0.87,0.0,9,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7310,2011-11-06,4,0,11,4,0,0,0,1,0.24,0.2879,0.87,0.0,6,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7306,2011-11-06,4,0,11,0,0,0,0,1,0.28,0.3182,0.75,0.0,75,0.0,1.0,-0.5000000000000004,0.8660254037844384
7312,2011-11-06,4,0,11,6,0,0,0,1,0.26,0.2879,0.81,0.0896,16,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384
7313,2011-11-06,4,0,11,7,0,0,0,1,0.26,0.2727,0.87,0.1045,28,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7314,2011-11-06,4,0,11,8,0,0,0,2,0.28,0.303,0.87,0.0896,90,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384
7315,2011-11-06,4,0,11,9,0,0,0,2,0.3,0.3182,0.75,0.0896,170,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384
7311,2011-11-06,4,0,11,5,0,0,0,1,0.24,0.2424,0.87,0.1343,5,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384
7344,2011-11-07,4,0,11,14,0,1,1,1,0.56,0.5303,0.37,0.1642,145,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384
7345,2011-11-07,4,0,11,15,0,1,1,1,0.56,0.5303,0.37,0.1045,170,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384
7346,2011-11-07,4,0,11,16,0,1,1,1,0.52,0.5,0.45,0.0,295,-0.8660254037844385,-0.5000000000000004,-0.5000000000000004,0.8660254037844384
7347,2011-11-07,4,0,11,17,0,1,1,1,0.5,0.4848,0.45,0.1642,528,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384
7348,2011-11-07,4,0,11,18,0,1,1,1,0.46,0.4545,0.59,0.1045,425,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384
7350,2011-11-07,4,0,11,20,0,1,1,1,0.4,0.4091,0.71,0.0,204,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7351,2011-11-07,4,0,11,21,0,1,1,1,0.38,0.3939,0.82,0.1045,139,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384
7352,2011-11-07,4,0,11,22,0,1,1,1,0.36,0.3636,0.81,0.0896,108,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384
7353,2011-11-07,4,0,11,23,0,1,1,1,0.36,0.3636,0.87,0.0896,48,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384
7343,2011-11-07,4,0,11,13,0,1,1,1,0.54,0.5152,0.49,0.0896,189,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384
7349,2011-11-07,4,0,11,19,0,1,1,1,0.46,0.4545,0.59,0.0,300,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384
7342,2011-11-07,4,0,11,12,0,1,1,1,0.46,0.4545,0.67,0.0,179,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384
7332,2011-11-07,4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0.0,2,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384
7340,2011-11-07,4,0,11,10,0,1,1,1,0.36,0.3485,0.93,0.1343,123,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384
7341,2011-11-07,4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,128,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384
7331,2011-11-07,4,0,11,1,0,1,1,1,0.34,0.3636,0.87,0.0,8,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384
7333,2011-11-07,4,0,11,3,0,1,1,1,0.32,0.3485,0.93,0.0,3,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384
7334,2011-11-07,4,0,11,4,0,1,1,1,0.32,0.3485,0.93,0.0,6,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384
7330,2011-11-07,4,0,11,0,0,1,1,1,0.34,0.3636,0.87,0.0,15,0.0,1.0,-0.5000000000000004,0.8660254037844384
